symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be
BTC/USDT,1h,age10,full,global,bos,5,deep,zero,342,32,32,0.2500,0.1563,0.7500,-0.0772,0.0011,18,0.2304,0.2243,14,-0.4727,-0.2857
BTC/USDT,1h,age10,full,global,bos,5,breaker,zero,158,66,66,0.6515,0.3788,0.3485,-0.0814,0.0521,28,-0.1439,-0.0166,38,-0.0353,0.1028
BTC/USDT,1h,age10,full,global,choch,0,ote,zero,223,151,149,0.5762,0.3709,0.4106,0.0474,0.2039,81,0.0091,0.1732,70,0.0919,0.2396
BTC/USDT,1h,age10,full,global,choch,0,ote,tight,223,151,151,0.5099,0.2848,0.4901,0.0885,0.2196,81,0.0277,0.1921,70,0.1588,0.2515
BTC/USDT,1h,age10,full,global,choch,0,deep,zero,223,75,74,0.2800,0.2000,0.7067,0.0475,0.2037,41,-0.0097,0.0177,34,0.1185,0.4347
BTC/USDT,1h,age10,full,global,choch,0,breaker,zero,146,93,92,0.7204,0.4731,0.2688,0.0268,0.2147,48,-0.0600,0.0971,45,0.1216,0.3431
BTC/USDT,1h,age10,full,global,choch,5,ote,zero,100,65,64,0.6923,0.4154,0.2923,0.2613,0.4181,36,0.2814,0.5291,29,0.2372,0.2840
BTC/USDT,1h,age10,full,global,choch,5,ote,tight,100,65,65,0.6000,0.3231,0.4000,0.2807,0.4173,36,0.1859,0.4448,29,0.3985,0.3832
BTC/USDT,1h,age10,full,global,choch,5,deep,zero,100,15,15,0.4000,0.3333,0.6000,0.4764,0.8230,7,1.1092,1.4779,8,-0.0772,0.2500
BTC/USDT,1h,age10,full,global,choch,5,breaker,zero,59,36,36,0.8333,0.5278,0.1667,0.1750,0.3763,23,0.1035,0.3415,13,0.3015,0.4377
BTC/USDT,1h,age40,full,local,bos,0,ote,zero,171,97,96,0.5773,0.2784,0.4124,0.0464,0.1054,46,-0.1031,-0.0994,51,0.1840,0.2939
BTC/USDT,1h,age40,full,local,bos,0,ote,tight,171,97,96,0.5155,0.2062,0.4742,0.1117,0.1239,46,-0.1647,-0.1942,51,0.3661,0.4164
BTC/USDT,1h,age40,full,local,bos,0,deep,zero,171,39,39,0.3077,0.1795,0.6923,0.1357,0.1981,22,0.0067,0.0017,17,0.3027,0.4524
BTC/USDT,1h,age40,full,local,bos,0,breaker,zero,74,41,41,0.7805,0.3659,0.2195,0.1005,0.1984,17,-0.0047,0.0579,24,0.1750,0.2979
BTC/USDT,1h,age40,full,local,bos,5,ote,zero,153,84,83,0.5833,0.2976,0.4048,0.0590,0.1359,38,-0.0558,-0.0201,46,0.1561,0.2676
BTC/USDT,1h,age40,full,local,bos,5,ote,tight,153,84,83,0.5119,0.2381,0.4762,0.1058,0.1677,38,-0.1574,-0.1482,46,0.3282,0.4345
BTC/USDT,1h,age40,full,local,bos,5,deep,zero,153,30,30,0.3000,0.1667,0.7000,0.1073,0.1461,16,0.3842,0.3773,14,-0.2091,-0.1182
BTC/USDT,1h,age40,full,local,bos,5,breaker,zero,63,34,34,0.8529,0.3824,0.1471,0.2026,0.2974,13,0.1931,0.2908,21,0.2086,0.3014
BTC/USDT,1h,age40,full,local,choch,0,ote,zero,100,72,70,0.5972,0.3194,0.3750,0.1020,0.1976,38,0.0464,0.1592,34,0.1608,0.2381
BTC/USDT,1h,age40,full,local,choch,0,ote,tight,100,72,70,0.4583,0.2083,0.5139,0.0063,0.0552,38,-0.0513,0.0657,34,0.0673,0.0442
BTC/USDT,1h,age40,full,local,choch,0,deep,zero,100,45,45,0.4222,0.2889,0.5778,0.5585,0.7572,22,0.5100,0.6835,23,0.6048,0.8277
BTC/USDT,1h,age40,full,local,choch,0,breaker,zero,61,42,42,0.6429,0.3810,0.3571,-0.0936,0.0432,21,-0.2614,-0.1002,21,0.0743,0.1867
BTC/USDT,1h,age40,full,local,choch,5,ote,zero,74,51,49,0.6275,0.3529,0.3333,0.1715,0.2918,27,0.1481,0.3073,24,0.1959,0.2757
BTC/USDT,1h,age40,full,local,choch,5,ote,tight,74,51,49,0.4706,0.2353,0.4902,0.0455,0.1292,27,0.1100,0.2874,24,-0.0217,-0.0356
BTC/USDT,1h,age40,full,local,choch,5,deep,zero,74,25,25,0.5200,0.3600,0.4800,0.9194,1.1753,12,1.1531,1.4743,13,0.7036,0.8993
BTC/USDT,1h,age40,full,local,choch,5,breaker,zero,45,30,30,0.6333,0.4000,0.3667,-0.1070,0.0452,16,-0.2950,-0.1331,14,0.1079,0.2489
BTC/USDT,1h,age40,full,global,bos,0,ote,zero,171,93,91,0.5161,0.3011,0.4624,-0.0538,0.0547,43,-0.1656,-0.0860,50,0.0464,0.1808
BTC/USDT,1h,age40,full,global,bos,0,ote,tight,171,93,91,0.4624,0.2688,0.5161,0.0086,0.1462,43,-0.1561,-0.0714,50,0.1562,0.3411
BTC/USDT,1h,age40,full,global,bos,0,deep,zero,171,17,17,0.3529,0.2353,0.6471,0.3027,0.4524,10,0.8455,0.9691,7,-0.4727,-0.2857
BTC/USDT,1h,age40,full,global,bos,0,breaker,zero,69,28,28,0.8214,0.3929,0.1786,0.1582,0.2668,10,0.2690,0.2960,18,0.0967,0.2506
BTC/USDT,1h,age40,full,global,bos,5,ote,zero,169,92,90,0.5217,0.3043,0.4565,-0.0433,0.0664,42,-0.1458,-0.0642,50,0.0464,0.1808
BTC/USDT,1h,age40,full,global,bos,5,ote,tight,169,92,90,0.4674,0.2717,0.5109,0.0198,0.1589,42,-0.1360,-0.0493,50,0.1562,0.3411
BTC/USDT,1h,age40,full,global,bos,5,deep,zero,169,16,16,0.3750,0.2500,0.6250,0.3842,0.5432,9,1.0506,1.1879,7,-0.4727,-0.2857
BTC/USDT,1h,age40,full,global,bos,5,breaker,zero,68,28,28,0.8214,0.3929,0.1786,0.1582,0.2668,10,0.2690,0.2960,18,0.0967,0.2506
BTC/USDT,1h,age40,full,global,choch,0,ote,zero,100,72,70,0.5833,0.2500,0.3889,0.0763,0.1038,39,0.0182,0.0721,33,0.1416,0.1394
BTC/USDT,1h,age40,full,global,choch,0,ote,tight,100,72,70,0.4583,0.1667,0.5139,0.0063,-0.0081,39,-0.0770,-0.0429,33,0.0996,0.0311
BTC/USDT,1h,age40,full,global,choch,0,deep,zero,100,37,37,0.3784,0.2432,0.6216,0.3966,0.5332,17,0.5199,0.7465,20,0.2919,0.3518
BTC/USDT,1h,age40,full,global,choch,0,breaker,zero,60,41,41,0.5610,0.3171,0.4390,-0.2090,-0.1005,19,-0.4063,-0.2700,22,-0.0386,0.0459
BTC/USDT,1h,age40,full,global,choch,5,ote,zero,83,58,56,0.6207,0.2931,0.3448,0.1532,0.2117,32,0.0763,0.1481,26,0.2419,0.2850
BTC/USDT,1h,age40,full,global,choch,5,ote,tight,83,58,56,0.5000,0.2069,0.4655,0.1054,0.1280,32,0.0673,0.1281,26,0.1494,0.1278
BTC/USDT,1h,age40,full,global,choch,5,deep,zero,83,24,24,0.4583,0.3333,0.5417,0.6918,0.9599,11,0.6778,1.0314,13,0.7036,0.8993
BTC/USDT,1h,age40,full,global,choch,5,breaker,zero,50,33,33,0.5455,0.3333,0.4545,-0.2309,-0.1077,17,-0.4194,-0.2965,16,-0.0306,0.0928
BTC/USDT,1h,dedupOff,full,local,bos,0,ote,zero,349,199,196,0.5980,0.3317,0.3869,0.0891,0.1960,108,0.0251,0.1328,91,0.1631,0.2690
BTC/USDT,1h,dedupOff,full,local,bos,0,ote,tight,349,199,196,0.4925,0.2412,0.4925,0.0673,0.1452,108,-0.0039,0.1110,91,0.1494,0.1846
BTC/USDT,1h,dedupOff,full,local,bos,0,deep,zero,349,97,97,0.3299,0.2165,0.6701,0.2177,0.3485,53,0.2536,0.3475,44,0.1744,0.3496
BTC/USDT,1h,dedupOff,full,local,bos,0,breaker,zero,176,108,108,0.8056,0.4630,0.1944,0.1358,0.2971,56,0.0827,0.2778,52,0.1931,0.3179
BTC/USDT,1h,dedupOff,full,local,bos,5,ote,zero,225,106,103,0.6038,0.2925,0.3679,0.1147,0.1789,52,-0.0847,-0.0975,54,0.2956,0.4298
BTC/USDT,1h,dedupOff,full,local,bos,5,ote,tight,225,106,103,0.4717,0.1887,0.5000,0.0362,0.0475,52,-0.2594,-0.3357,54,0.3044,0.3952
BTC/USDT,1h,dedupOff,full,local,bos,5,deep,zero,225,27,27,0.4074,0.3333,0.5926,0.5038,0.8404,14,0.5819,0.7636,13,0.4197,0.9231
BTC/USDT,1h,dedupOff,full,local,bos,5,breaker,zero,91,45,45,0.8222,0.3333,0.1778,0.1593,0.2258,16,0.1456,0.1994,29,0.1669,0.2403
BTC/USDT,1h,dedupOff,full,local,choch,0,ote,zero,162,120,119,0.5500,0.3083,0.4417,-0.0051,0.0960,64,-0.0888,0.0375,56,0.0891,0.1618
BTC/USDT,1h,dedupOff,full,local,choch,0,ote,tight,162,120,120,0.4500,0.2333,0.5500,-0.0395,0.0498,64,-0.1995,-0.0663,56,0.1435,0.1823
BTC/USDT,1h,dedupOff,full,local,choch,0,deep,zero,162,76,75,0.2895,0.1974,0.6974,0.0827,0.2189,44,-0.0558,0.0939,32,0.2688,0.3869
BTC/USDT,1h,dedupOff,full,local,choch,0,breaker,zero,100,70,70,0.6143,0.3143,0.3857,-0.1339,-0.0382,35,-0.1943,-0.1100,35,-0.0734,0.0336
BTC/USDT,1h,dedupOff,full,local,choch,5,ote,zero,77,52,51,0.6346,0.3654,0.3462,0.1608,0.2888,28,0.1295,0.3770,24,0.1959,0.1896
BTC/USDT,1h,dedupOff,full,local,choch,5,ote,tight,77,52,52,0.5385,0.3077,0.4615,0.1494,0.2982,28,0.0673,0.3636,24,0.2452,0.2218
BTC/USDT,1h,dedupOff,full,local,choch,5,deep,zero,77,21,20,0.3810,0.2857,0.5714,0.4764,0.7346,14,0.7036,1.1035,7,0.0546,0.0494
BTC/USDT,1h,dedupOff,full,local,choch,5,breaker,zero,42,24,24,0.6667,0.4583,0.3333,-0.0600,0.1265,15,-0.1540,0.0520,9,0.0967,0.2506
BTC/USDT,1h,dedupOff,full,global,bos,0,ote,zero,349,185,178,0.5730,0.2811,0.3892,0.0683,0.1337,89,0.0638,0.1167,96,0.0724,0.1495
BTC/USDT,1h,dedupOff,full,global,bos,0,ote,tight,349,185,178,0.4162,0.1730,0.5459,-0.0766,-0.0566,89,-0.1313,-0.1047,96,-0.0255,-0.0117
BTC/USDT,1h,dedupOff,full,global,bos,0,deep,zero,349,50,50,0.4200,0.3600,0.5800,0.5503,0.9407,19,0.9427,1.2125,31,0.3097,0.7742
BTC/USDT,1h,dedupOff,full,global,bos,0,breaker,zero,159,79,79,0.6709,0.3544,0.3291,-0.0541,0.0583,34,-0.0876,-0.0129,45,-0.0287,0.1121
BTC/USDT,1h,dedupOff,full,global,bos,5,ote,zero,332,172,165,0.5698,0.2616,0.3895,0.0655,0.1115,84,0.0409,0.0657,88,0.0891,0.1556
BTC/USDT,1h,dedupOff,full,global,bos,5,ote,tight,332,172,165,0.4070,0.1570,0.5523,-0.0944,-0.0935,84,-0.1831,-0.1997,88,-0.0090,0.0089
BTC/USDT,1h,dedupOff,full,global,bos,5,deep,zero,332,41,41,0.4390,0.3659,0.5610,0.6205,1.0009,18,1.0506,1.3354,23,0.2839,0.7391
BTC/USDT,1h,dedupOff,full,global,bos,5,breaker,zero,149,73,73,0.6575,0.3151,0.3425,-0.0729,0.0145,32,-0.1187,-0.0706,41,-0.0371,0.0809
BTC/USDT,1h,dedupOff,full,global,choch,0,ote,zero,162,116,115,0.5259,0.3103,0.4655,-0.0485,0.0644,63,-0.1609,-0.0300,53,0.0831,0.1748
BTC/USDT,1h,dedupOff,full,global,choch,0,ote,tight,162,116,116,0.4224,0.2069,0.5776,-0.0983,-0.0325,63,-0.2546,-0.1246,53,0.0874,0.0770
BTC/USDT,1h,dedupOff,full,global,choch,0,deep,zero,162,67,66,0.2985,0.2239,0.6866,0.1185,0.3141,37,0.1278,0.3066,30,0.1073,0.3230
BTC/USDT,1h,dedupOff,full,global,choch,0,breaker,zero,96,63,63,0.5873,0.3810,0.4127,-0.1719,-0.0237,29,-0.3679,-0.2167,34,-0.0047,0.1409
BTC/USDT,1h,dedupOff,full,global,choch,5,ote,zero,105,73,72,0.5753,0.3151,0.4110,0.0464,0.1449,40,-0.0341,0.1231,33,0.1416,0.1707
BTC/USDT,1h,dedupOff,full,global,choch,5,ote,tight,105,73,73,0.4932,0.2466,0.5068,0.0527,0.1369,40,-0.0395,0.1482,33,0.1643,0.1233
BTC/USDT,1h,dedupOff,full,global,choch,5,deep,zero,105,32,31,0.2813,0.2188,0.6875,0.0716,0.2804,18,0.0856,0.3144,14,0.0546,0.2390
BTC/USDT,1h,dedupOff,full,global,choch,5,breaker,zero,58,36,36,0.6111,0.3889,0.3889,-0.1383,0.0106,20,-0.2950,-0.1155,16,0.0575,0.1681
BTC/USDT,1h,dedup25,full,local,bos,0,ote,zero,165,92,91,0.5761,0.2935,0.4130,0.0448,0.1201,51,-0.1031,-0.0123,41,0.2251,0.2816
BTC/USDT,1h,dedup25,full,local,bos,0,ote,tight,165,92,91,0.5000,0.2174,0.4891,0.0790,0.1167,51,-0.0608,0.0144,41,0.2495,0.2415
BTC/USDT,1h,dedup25,full,local,bos,0,deep,zero,165,44,44,0.3182,0.2273,0.6818,0.1744,0.3496,27,0.0937,0.2849,17,0.3027,0.4524
BTC/USDT,1h,dedup25,full,local,bos,0,breaker,zero,80,49,49,0.8367,0.4694,0.1633,0.1798,0.3392,27,0.1489,0.3474,22,0.2177,0.3291
BTC/USDT,1h,dedup25,full,local,bos,5,ote,zero,112,53,52,0.5849,0.2642,0.3962,0.0694,0.1109,23,-0.2661,-0.2876,30,0.3155,0.4032
BTC/USDT,1h,dedup25,full,local,bos,5,ote,tight,112,53,52,0.5094,0.1698,0.4717,0.1083,0.0693,23,-0.2238,-0.2959,30,0.3519,0.3371
BTC/USDT,1h,dedup25,full,local,bos,5,deep,zero,112,13,13,0.3077,0.3077,0.6923,0.1357,0.5385,5,-0.2618,0.0000,8,0.3842,0.8750
BTC/USDT,1h,dedup25,full,local,bos,5,breaker,zero,45,23,23,0.9130,0.3913,0.0870,0.2874,0.3761,7,0.4100,0.5071,16,0.2338,0.3188
BTC/USDT,1h,dedup25,full,local,choch,0,ote,zero,162,120,119,0.5500,0.3083,0.4417,-0.0051,0.0960,64,-0.0888,0.0375,56,0.0891,0.1618
BTC/USDT,1h,dedup25,full,local,choch,0,ote,tight,162,120,120,0.4500,0.2333,0.5500,-0.0395,0.0498,64,-0.1995,-0.0663,56,0.1435,0.1823
BTC/USDT,1h,dedup25,full,local,choch,0,deep,zero,162,76,75,0.2895,0.1974,0.6974,0.0827,0.2189,44,-0.0558,0.0939,32,0.2688,0.3869
BTC/USDT,1h,dedup25,full,local,choch,0,breaker,zero,100,70,70,0.6143,0.3143,0.3857,-0.1339,-0.0382,35,-0.1943,-0.1100,35,-0.0734,0.0336
BTC/USDT,1h,dedup25,full,local,choch,5,ote,zero,77,52,51,0.6346,0.3654,0.3462,0.1608,0.2888,28,0.1295,0.3770,24,0.1959,0.1896
BTC/USDT,1h,dedup25,full,local,choch,5,ote,tight,77,52,52,0.5385,0.3077,0.4615,0.1494,0.2982,28,0.0673,0.3636,24,0.2452,0.2218
BTC/USDT,1h,dedup25,full,local,choch,5,deep,zero,77,21,20,0.3810,0.2857,0.5714,0.4764,0.7346,14,0.7036,1.1035,7,0.0546,0.0494
BTC/USDT,1h,dedup25,full,local,choch,5,breaker,zero,42,24,24,0.6667,0.4583,0.3333,-0.0600,0.1265,15,-0.1540,0.0520,9,0.0967,0.2506
BTC/USDT,1h,dedup25,full,global,bos,0,ote,zero,165,79,76,0.5190,0.2152,0.4430,-0.0322,-0.0153,35,-0.1031,-0.1192,44,0.0251,0.0688
BTC/USDT,1h,dedup25,full,global,bos,0,ote,tight,165,79,76,0.3924,0.1266,0.5696,-0.1293,-0.1665,35,-0.1839,-0.2271,44,-0.0852,-0.1174
BTC/USDT,1h,dedup25,full,global,bos,0,deep,zero,165,20,20,0.3500,0.3000,0.6500,0.2919,0.6173,8,0.3842,0.5432,12,0.2304,0.6667
BTC/USDT,1h,dedup25,full,global,bos,0,breaker,zero,74,37,37,0.7027,0.3784,0.2973,-0.0092,0.1135,18,-0.0600,-0.0008,19,0.0389,0.2218
BTC/USDT,1h,dedup25,full,global,bos,5,ote,zero,164,79,76,0.5190,0.2152,0.4430,-0.0322,-0.0153,35,-0.1031,-0.1192,44,0.0251,0.0688
BTC/USDT,1h,dedup25,full,global,bos,5,ote,tight,164,79,76,0.3924,0.1266,0.5696,-0.1293,-0.1665,35,-0.1839,-0.2271,44,-0.0852,-0.1174
BTC/USDT,1h,dedup25,full,global,bos,5,deep,zero,164,20,20,0.3500,0.3000,0.6500,0.2919,0.6173,8,0.3842,0.5432,12,0.2304,0.6667
BTC/USDT,1h,dedup25,full,global,bos,5,breaker,zero,73,37,37,0.7027,0.3784,0.2973,-0.0092,0.1135,18,-0.0600,-0.0008,19,0.0389,0.2218
BTC/USDT,1h,dedup25,full,global,choch,0,ote,zero,162,115,114,0.5304,0.3130,0.4609,-0.0401,0.0737,62,-0.1472,-0.0141,53,0.0831,0.1748
BTC/USDT,1h,dedup25,full,global,choch,0,ote,tight,162,115,115,0.4261,0.2087,0.5739,-0.0905,-0.0241,62,-0.2426,-0.1105,53,0.0874,0.0770
BTC/USDT,1h,dedup25,full,global,choch,0,deep,zero,162,65,64,0.3077,0.2308,0.6769,0.1535,0.3551,35,0.1942,0.3834,30,0.1073,0.3230
BTC/USDT,1h,dedup25,full,global,choch,0,breaker,zero,93,60,60,0.6000,0.4000,0.4000,-0.1540,0.0050,26,-0.3492,-0.1727,34,-0.0047,0.1409
BTC/USDT,1h,dedup25,full,global,choch,5,ote,zero,108,75,74,0.5600,0.3067,0.4267,0.0182,0.1140,42,-0.0812,0.0683,33,0.1416,0.1707
BTC/USDT,1h,dedup25,full,global,choch,5,ote,tight,108,75,75,0.4800,0.2400,0.5200,0.0246,0.1066,42,-0.0852,0.0935,33,0.1643,0.1233
BTC/USDT,1h,dedup25,full,global,choch,5,deep,zero,108,32,31,0.2813,0.2188,0.6875,0.0716,0.2804,18,0.0856,0.3144,14,0.0546,0.2390
BTC/USDT,1h,dedup25,full,global,choch,5,breaker,zero,57,35,35,0.6286,0.4000,0.3714,-0.1137,0.0394,19,-0.2579,-0.0689,16,0.0575,0.1681
BTC/USDT,1h,sweptOff,full,local,bos,0,ote,zero,326,161,160,0.5776,0.3292,0.4161,0.0427,0.1542,87,0.0012,0.1040,74,0.0909,0.2125
BTC/USDT,1h,sweptOff,full,local,bos,0,ote,tight,326,161,160,0.4907,0.2609,0.5031,0.0539,0.1614,87,-0.0320,0.0712,74,0.1538,0.2661
BTC/USDT,1h,sweptOff,full,local,bos,0,deep,zero,326,69,69,0.3043,0.2029,0.6957,0.1234,0.2524,39,0.3250,0.5226,30,-0.1387,-0.0988
BTC/USDT,1h,sweptOff,full,local,bos,0,breaker,zero,164,95,95,0.7368,0.3789,0.2632,0.0389,0.1551,41,-0.0027,0.1446,54,0.0706,0.1630
BTC/USDT,1h,sweptOff,full,local,bos,5,ote,zero,237,95,94,0.5684,0.3053,0.4211,0.0305,0.1212,48,-0.0840,-0.0449,47,0.1450,0.2873
BTC/USDT,1h,sweptOff,full,local,bos,5,ote,tight,237,95,94,0.4737,0.2316,0.5158,0.0219,0.0958,48,-0.1825,-0.1799,47,0.2262,0.3715
BTC/USDT,1h,sweptOff,full,local,bos,5,deep,zero,237,22,22,0.4091,0.2727,0.5909,0.5100,0.6835,12,0.8455,1.0576,10,0.1073,0.2346
BTC/USDT,1h,sweptOff,full,local,bos,5,breaker,zero,101,51,51,0.7059,0.3333,0.2941,-0.0047,0.0856,16,-0.0306,0.0047,35,0.0071,0.1226
BTC/USDT,1h,sweptOff,full,local,choch,0,ote,zero,216,160,159,0.5563,0.3375,0.4375,0.0041,0.1328,84,-0.0922,0.0554,76,0.1094,0.2173
BTC/USDT,1h,sweptOff,full,local,choch,0,ote,tight,216,160,160,0.4688,0.2500,0.5313,0.0006,0.1037,84,-0.1360,0.0210,76,0.1515,0.1952
BTC/USDT,1h,sweptOff,full,local,choch,0,deep,zero,216,105,104,0.2667,0.1810,0.7238,-0.0062,0.1164,61,-0.1387,-0.0103,44,0.1744,0.2893
BTC/USDT,1h,sweptOff,full,local,choch,0,breaker,zero,139,96,96,0.7083,0.3646,0.2917,-0.0012,0.1106,53,-0.0689,0.0618,43,0.0821,0.1707
BTC/USDT,1h,sweptOff,full,local,choch,5,ote,zero,82,54,53,0.7037,0.3889,0.2778,0.2862,0.4109,24,0.2479,0.5108,30,0.3155,0.3344
BTC/USDT,1h,sweptOff,full,local,choch,5,ote,tight,82,54,54,0.5741,0.2778,0.4259,0.2254,0.3098,24,0.1562,0.4026,30,0.2807,0.2356
BTC/USDT,1h,sweptOff,full,local,choch,5,deep,zero,82,21,20,0.3810,0.3333,0.5714,0.4764,0.8673,11,0.8455,1.5000,10,0.1073,0.2346
BTC/USDT,1h,sweptOff,full,local,choch,5,breaker,zero,42,21,21,0.8571,0.4762,0.1429,0.2086,0.3686,12,0.0575,0.3150,9,0.4100,0.4400
BTC/USDT,1h,sweptOff,full,global,bos,0,ote,zero,326,160,155,0.5813,0.2750,0.3875,0.0763,0.1314,78,0.0484,0.0713,82,0.1039,0.1908
BTC/USDT,1h,sweptOff,full,global,bos,0,ote,tight,326,160,156,0.4688,0.2062,0.5062,0.0262,0.0658,78,0.0257,0.0599,82,0.0267,0.0716
BTC/USDT,1h,sweptOff,full,global,bos,0,deep,zero,326,41,41,0.3902,0.3171,0.6098,0.4404,0.7570,17,0.7370,1.0407,24,0.2304,0.5561
BTC/USDT,1h,sweptOff,full,global,bos,0,breaker,zero,161,82,82,0.6951,0.2683,0.3049,-0.0199,0.0268,31,-0.1358,-0.1705,51,0.0506,0.1467
BTC/USDT,1h,sweptOff,full,global,bos,5,ote,zero,315,155,150,0.5742,0.2581,0.3935,0.0644,0.1043,75,0.0424,0.0491,80,0.0858,0.1582
BTC/USDT,1h,sweptOff,full,global,bos,5,ote,tight,315,155,151,0.4581,0.1935,0.5161,0.0037,0.0302,75,0.0096,0.0206,80,-0.0020,0.0395
BTC/USDT,1h,sweptOff,full,global,bos,5,deep,zero,315,39,39,0.3846,0.3077,0.6154,0.4197,0.7189,16,0.8455,1.1682,23,0.1234,0.4063
BTC/USDT,1h,sweptOff,full,global,bos,5,breaker,zero,152,76,76,0.6842,0.2500,0.3158,-0.0353,0.0007,29,-0.1248,-0.1791,47,0.0200,0.1117
BTC/USDT,1h,sweptOff,full,global,choch,0,ote,zero,216,153,152,0.5425,0.3333,0.4510,-0.0204,0.1094,80,-0.1144,0.0427,73,0.0813,0.1816
BTC/USDT,1h,sweptOff,full,global,choch,0,ote,tight,216,153,153,0.4575,0.2549,0.5425,-0.0234,0.0934,80,-0.1462,0.0514,73,0.1111,0.1394
BTC/USDT,1h,sweptOff,full,global,choch,0,deep,zero,216,84,83,0.2857,0.1905,0.7024,0.0673,0.1899,45,0.1744,0.2893,39,-0.0536,0.0779
BTC/USDT,1h,sweptOff,full,global,choch,0,breaker,zero,129,81,81,0.7037,0.4074,0.2963,-0.0078,0.1352,40,-0.1540,0.0402,41,0.1349,0.2278
BTC/USDT,1h,sweptOff,full,global,choch,5,ote,zero,128,86,85,0.6279,0.3488,0.3605,0.1396,0.2521,45,0.0600,0.2481,41,0.2251,0.2564
BTC/USDT,1h,sweptOff,full,global,choch,5,ote,tight,128,86,86,0.5233,0.2791,0.4767,0.1169,0.2321,45,0.0436,0.2912,41,0.1974,0.1673
BTC/USDT,1h,sweptOff,full,global,choch,5,deep,zero,128,32,31,0.3438,0.2500,0.6250,0.3097,0.5173,17,0.6149,1.0216,15,-0.0157,-0.0206
BTC/USDT,1h,sweptOff,full,global,choch,5,breaker,zero,70,39,39,0.7692,0.4359,0.2308,0.0846,0.2342,22,-0.1027,0.1193,17,0.3271,0.3829
BTC/USDT,1h,swept12,full,local,bos,0,ote,zero,301,156,155,0.5256,0.2885,0.4679,-0.0510,0.0390,85,-0.0390,0.0558,71,-0.0652,0.0190
BTC/USDT,1h,swept12,full,local,bos,0,ote,tight,301,156,155,0.4423,0.2179,0.5513,-0.0498,0.0215,85,-0.0852,-0.0119,71,-0.0079,0.0612
BTC/USDT,1h,swept12,full,local,bos,0,deep,zero,301,70,70,0.2571,0.1571,0.7429,-0.0509,0.0203,37,0.2969,0.4698,33,-0.4407,-0.4837
BTC/USDT,1h,swept12,full,local,bos,0,breaker,zero,156,88,88,0.7386,0.3636,0.2614,0.0415,0.1464,38,0.0389,0.1847,50,0.0434,0.1173
BTC/USDT,1h,swept12,full,local,bos,5,ote,zero,211,89,88,0.5056,0.2584,0.4831,-0.0827,-0.0156,47,-0.1031,-0.0769,42,-0.0603,0.0515
BTC/USDT,1h,swept12,full,local,bos,5,ote,tight,211,89,88,0.4157,0.1798,0.5730,-0.1025,-0.0726,47,-0.2111,-0.2603,42,0.0165,0.1330
BTC/USDT,1h,swept12,full,local,bos,5,deep,zero,211,23,23,0.3478,0.2174,0.6522,0.2839,0.3929,12,0.8455,1.0576,11,-0.3289,-0.3322
BTC/USDT,1h,swept12,full,local,bos,5,breaker,zero,91,42,42,0.6905,0.3095,0.3095,-0.0264,0.0502,13,-0.0238,-0.0031,29,-0.0276,0.0741
BTC/USDT,1h,swept12,full,local,choch,0,ote,zero,206,153,152,0.5621,0.3268,0.4314,0.0150,0.1302,79,-0.1031,0.0296,74,0.1394,0.2363
BTC/USDT,1h,swept12,full,local,choch,0,ote,tight,206,153,153,0.4706,0.2484,0.5294,0.0045,0.1042,79,-0.1624,-0.0112,74,0.1827,0.2275
BTC/USDT,1h,swept12,full,local,choch,0,deep,zero,206,101,100,0.2772,0.1881,0.7129,0.0335,0.1611,57,-0.0772,0.0604,44,0.1744,0.2893
BTC/USDT,1h,swept12,full,local,choch,0,breaker,zero,133,90,90,0.6889,0.3444,0.3111,-0.0287,0.0729,47,-0.1300,-0.0165,43,0.0821,0.1707
BTC/USDT,1h,swept12,full,local,choch,5,ote,zero,81,55,54,0.7273,0.4182,0.2545,0.3288,0.4748,26,0.2198,0.4871,29,0.4227,0.4642
BTC/USDT,1h,swept12,full,local,choch,5,ote,tight,81,55,55,0.6000,0.3273,0.4000,0.2807,0.4235,26,0.1494,0.4685,29,0.3985,0.3832
BTC/USDT,1h,swept12,full,local,choch,5,deep,zero,81,21,20,0.3810,0.3333,0.5714,0.4764,0.8673,11,0.8455,1.5000,10,0.1073,0.2346
BTC/USDT,1h,swept12,full,local,choch,5,breaker,zero,45,23,23,0.8261,0.4783,0.1739,0.1648,0.3326,13,-0.0238,0.2138,10,0.4100,0.4870
BTC/USDT,1h,swept12,full,global,bos,0,ote,zero,301,147,143,0.5510,0.2449,0.4218,0.0161,0.0514,71,0.0763,0.0743,76,-0.0416,0.0293
BTC/USDT,1h,swept12,full,global,bos,0,ote,tight,301,147,143,0.4354,0.1769,0.5374,-0.0447,-0.0301,71,0.0063,0.0130,76,-0.0935,-0.0715
BTC/USDT,1h,swept12,full,global,bos,0,deep,zero,301,39,39,0.3590,0.2821,0.6410,0.3250,0.5907,15,0.7225,0.9794,24,0.0766,0.3477
BTC/USDT,1h,swept12,full,global,bos,0,breaker,zero,152,73,73,0.6712,0.2740,0.3288,-0.0536,0.0020,28,-0.1439,-0.1677,45,0.0027,0.1076
