symbol,timeframe,scenario,entryAt,chopCut,alignCut,netRCanon,netRT100
TON/USDT,1h,deep,1712941200000,true,false,-1.0439247347977745,-1.0439247347977745
TON/USDT,1h,ote,1712937600000,true,false,-1.0154286960180696,-1.0154286960180696
TON/USDT,1h,deep,1712941200000,true,false,-1.0310056415450335,-1.0310056415450335
TON/USDT,1h,ote,1712955600000,true,false,0.38878738421462594,0.26468600586341295
TON/USDT,1h,deep,1713157200000,true,false,1.327651005216482,1.6014670173001115
TON/USDT,1h,ote,1713207600000,true,false,-1.0052322404159302,0.2670437212283668
TON/USDT,1h,ote,1713528000000,true,true,-1.013580597908916,0.25988798623437914
TON/USDT,1h,deep,1713546000000,true,true,-1.027203010357089,-1.027203010357089
TON/USDT,1h,ote,1714064400000,true,false,0.38110558298081826,0.25759511241682165
TON/USDT,1h,ote,1714485600000,true,false,1.3963142052966029,0.23797451064011443
TON/USDT,1h,ote,1715140800000,true,true,0.363458073959552,0.2413051040894987
TON/USDT,1h,deep,1715176800000,true,true,-1.0768264909684024,1.5533586696710637
TON/USDT,1h,ote,1715248800000,true,false,1.4075262076713209,0.2503442738290811
TON/USDT,1h,ote,1715688000000,true,false,-1.0037954897139334,0.2682752218300784
TON/USDT,1h,ote,1715709600000,true,false,0.38071571017994843,0.257235229831403
TON/USDT,1h,ote,1715875200000,true,false,0.3837498885535636,0.2600360098685865
TON/USDT,1h,ote,1716253200000,true,true,0.36745955308409683,0.24509292471023633
TON/USDT,1h,deep,1716300000000,true,true,-1.0627189041205387,-1.0627189041205387
TON/USDT,1h,ote,1716573600000,true,false,-1.0221039947996575,-1.0221039947996575
TON/USDT,1h,deep,1716951600000,true,false,-1.0462213086715468,-1.0462213086715468
TON/USDT,1h,ote,1720000800000,true,false,-1.0308192643059508,0.24511198646549265
TON/USDT,1h,deep,1720054800000,true,false,-1.062673145927951,-1.062673145927951
TON/USDT,1h,ote,1720177200000,false,false,0.3905568657434827,0.2663193734285113
TON/USDT,1h,ote,1721361600000,true,false,0.3142290712468185,0.1958629477392802
TON/USDT,1h,ote,1721282400000,true,false,1.409553476954406,0.2512137822979178
TON/USDT,1h,ote,1722261600000,true,true,0.3498432857016454,0.2288317548187435
TON/USDT,1h,deep,1722297600000,true,true,1.249740896757838,1.5291742389726004
TON/USDT,1h,ote,1722456000000,true,false,-1.0368448634499499,0.23994718719920938
TON/USDT,1h,ote,1722603600000,true,false,1.3945700581064153,0.23623036344992598
TON/USDT,1h,ote,1722776400000,false,false,1.4203881889453442,0.2620484942888554
TON/USDT,1h,ote,1723093200000,false,false,-1.0085972887921162,-1.0085972887921162
TON/USDT,1h,ote,1723716000000,false,false,0.3725247019636649,0.24976844675291485
TON/USDT,1h,ote,1723716000000,false,false,-1.0042636371399538,0.26787395260777513
TON/USDT,1h,ote,1724238000000,true,false,0.34604064998935447,0.22522748196316103
TON/USDT,1h,deep,1724511600000,true,false,3.903667541421595,1.520277489065567
TON/USDT,1h,ote,1724403600000,true,false,0.33714403958652095,0.21701522620669988
TON/USDT,1h,deep,1724436000000,true,false,-1.135134915100669,-1.135134915100669
TON/USDT,1h,ote,1724731200000,false,false,-1.0137189646871174,0.2612416507698218
TON/USDT,1h,deep,1724853600000,false,false,-1.0289683409530739,-1.0289683409530739
TON/USDT,1h,ote,1726027200000,false,false,0.38823407353274403,0.2642694051243731
TON/USDT,1h,ote,1726207200000,true,false,0.37456299456169234,0.2516499476126326
TON/USDT,1h,ote,1726394400000,true,false,-1.0464847863934645,-1.0464847863934645
TON/USDT,1h,ote,1726880400000,true,false,0.33742687617726,0.21737045371931316
TON/USDT,1h,deep,1726891200000,true,false,1.2241929965322578,1.5055915618412943
TON/USDT,1h,ote,1726783200000,false,false,0.3726687138412866,0.24990138079379673
TON/USDT,1h,deep,1726880400000,false,false,1.296706306490183,1.5725269248793778
TON/USDT,1h,ote,1728964800000,true,false,-1.027634733634787,0.2478415841836322
TON/USDT,1h,ote,1728997200000,true,false,0.3155994459109139,0.1971279089676765
TON/USDT,1h,ote,1730685600000,true,false,1.3609738227978452,0.20263412814135423
TON/USDT,1h,deep,1730944800000,true,false,-1.1696570798282238,-1.1696570798282238
TON/USDT,1h,ote,1730822400000,true,false,-1.0343796989841276,0.24353244994381482
TON/USDT,1h,deep,1730862000000,true,false,-1.071479694768388,1.5579416378425084
TON/USDT,1h,ote,1730959200000,true,false,1.4113006207071852,0.2541186868649468
TON/USDT,1h,ote,1731272400000,true,false,1.4166897300786825,0.2595077962364437
TON/USDT,1h,ote,1731272400000,true,false,0.3860245057691671,0.2622298041118406
TON/USDT,1h,ote,1731268800000,true,false,0.38733433591614275,0.2634388780936639
TON/USDT,1h,ote,1732186800000,true,true,0.364386975029733,0.2422566988139011
TON/USDT,1h,ote,1732449600000,false,false,0.3908942809743189,0.26672498122428834
TON/USDT,1h,ote,1732629600000,true,true,-1.027260965744093,0.2496342212924145
TON/USDT,1h,deep,1732658400000,true,true,-1.0568322488870603,-1.0568322488870603
TON/USDT,1h,ote,1734742800000,true,false,1.4267634094178108,0.2684237147613222
TON/USDT,1h,ote,1735308000000,true,true,-1.058401329849038,0.22147021599998507
TON/USDT,1h,deep,1735311600000,true,true,-1.1194257729354555,1.5140271983664677
TON/USDT,1h,ote,1736002800000,true,false,0.3154578647085251,0.19709136620971174
TON/USDT,1h,deep,1736064000000,true,false,1.1789897425678002,1.4638654812587222
TON/USDT,1h,ote,1736348400000,false,false,0.38330949404808085,0.2596294918635249
TON/USDT,1h,ote,1737295200000,true,false,0.38435737947964654,0.2605967707234316
TON/USDT,1h,ote,1737986400000,true,true,1.4161974491106393,0.25785775445415016
TON/USDT,1h,ote,1739397600000,true,false,0.3520191864828735,0.23074613103410252
TON/USDT,1h,deep,1739404800000,true,false,1.2519970695694767,1.5316326151644155
TON/USDT,1h,ote,1739379600000,true,false,0.36753893958449196,0.24507205697405848
TON/USDT,1h,deep,1739397600000,true,false,3.9444995727267367,1.5611095203707097
TON/USDT,1h,ote,1740016800000,true,false,-1.0480760587733406,0.23179271298162954
TON/USDT,1h,deep,1740128400000,true,false,-1.0996612099367686,-1.0996612099367686
TON/USDT,1h,ote,1741096800000,true,false,0.39106374440359865,0.26678726142246445
TON/USDT,1h,ote,1741698000000,false,false,0.3715973846830802,0.24881831398813997
TON/USDT,1h,deep,1741766400000,false,false,-1.0587908535939126,1.5688177874206324
TON/USDT,1h,ote,1742659200000,true,false,-1.0194389163557418,0.25633883505385746
TON/USDT,1h,ote,1744232400000,true,false,1.39331981614717,0.23498012149068362
TON/USDT,1h,ote,1745308800000,true,true,-1.0394519206031754,0.239184831413199
TON/USDT,1h,deep,1745348400000,true,true,-1.0819162554819266,-1.0819162554819266
TON/USDT,1h,ote,1747072800000,true,false,-1.0123780650437832,0.2609187286902075
TON/USDT,1h,ote,1747155600000,true,true,1.4113861993898849,0.2530465047333966
TON/USDT,1h,ote,1747771200000,true,true,-1.0092457921846376,0.2650757986290895
TON/USDT,1h,deep,1747803600000,true,true,-1.0447878924166907,-1.0447878924166907
TON/USDT,1h,ote,1750716000000,true,false,0.371398658897861,0.2486348748017839
TON/USDT,1h,ote,1750683600000,true,false,-1.0191258526776128,0.2566071753493975
TON/USDT,1h,ote,1751338800000,false,false,-1.0371440810291623,-1.0371440810291623
TON/USDT,1h,ote,1751472000000,true,true,0.35159592851014965,0.23035543136697462
TON/USDT,1h,ote,1751464800000,true,true,0.3652126412765414,0.242924704689796
TON/USDT,1h,deep,1751493600000,true,true,1.2791438116318383,1.5566911462989022
TON/USDT,1h,ote,1751875200000,true,false,1.3896962945145312,0.23251436067228692
TON/USDT,1h,deep,1751904000000,true,false,3.917759391330919,1.5367515379277805
TON/USDT,1h,ote,1751799600000,true,false,1.4115837758866303,0.25440184204439026
TON/USDT,1h,deep,1751868000000,true,false,3.9627948896515512,1.581787036248407
TON/USDT,1h,ote,1752321600000,true,false,-1.0485984640853492,0.22987267236886771
TON/USDT,1h,deep,1752325200000,true,false,-1.0992554784583357,-1.0992554784583357
TON/USDT,1h,ote,1752339600000,true,false,-1.0656266649118191,0.21674933629150706
TON/USDT,1h,deep,1752354000000,true,false,-1.1357731901065184,-1.1357731901065184
TON/USDT,1h,ote,1753275600000,true,false,0.3897167115511724,0.2656379940644609
TON/USDT,1h,deep,1753275600000,true,false,1.322031429651611,1.5959039616437751
TON/USDT,1h,ote,1755050400000,false,false,0.36721603106253714,0.24486813515187408
TON/USDT,1h,deep,1755172800000,false,false,-1.0632585167514812,-1.0632585167514812
TON/USDT,1h,ote,1755158400000,true,false,-1.0327820460848576,0.24342960208357303
TON/USDT,1h,deep,1755172800000,true,false,-1.0667117492740785,-1.0667117492740785
TON/USDT,1h,ote,1757426400000,true,false,0.2742116208286155,0.1590179103205584
TON/USDT,1h,deep,1757430000000,true,false,3.7665337107643637,1.3855258573611837
TON/USDT,1h,ote,1757854800000,true,false,-1.0269764303424151,0.24840584414852432
TON/USDT,1h,ote,1757768400000,true,false,0.3215797233049353,0.2027423126063964
TON/USDT,1h,deep,1757782800000,true,false,-1.1643825462650976,1.475492821226773
TON/USDT,1h,ote,1757883600000,true,false,0.3392599285413688,0.2189683544727133
TON/USDT,1h,ote,1757970000000,true,false,0.3381228558599004,0.2179187489205895
TON/USDT,1h,deep,1758042000000,true,false,1.223404096088706,1.5052391011821709
TON/USDT,1h,ote,1758704400000,true,false,-1.0832057230633068,0.20020930753061653
TON/USDT,1h,deep,1758762000000,true,false,-1.170463084627643,-1.170463084627643
TON/USDT,1h,ote,1760018400000,true,true,-1.0403972662621517,0.23690227050303247
TON/USDT,1h,ote,1759892400000,true,true,-1.029692385472358,0.24607788260857366
TON/USDT,1h,ote,1759579200000,true,false,-1.020355438648632,0.2540809798860498
TON/USDT,1h,deep,1760018400000,true,false,-1.0411428659105362,-1.0411428659105362
TON/USDT,1h,ote,1760036400000,true,false,0.3419839295514645,0.2214828169435694
TON/USDT,1h,ote,1760770800000,true,false,0.38410662971107146,0.2603653093985931
TON/USDT,1h,ote,1763427600000,true,false,1.4047384615384648,0.2463987668819742
TON/USDT,1h,deep,1763478000000,true,false,3.9472293999194497,1.5638393475634291
TON/USDT,1h,ote,1764687600000,true,false,-1.0255267458297992,0.2511206955046658
TON/USDT,1h,deep,1764781200000,true,false,-1.0532639325189064,-1.0532639325189064
TON/USDT,1h,ote,1764684000000,true,false,-1.0164242536613606,-1.0164242536613606
TON/USDT,1h,deep,1764734400000,true,false,-1.03453472088437,-1.03453472088437
TON/USDT,1h,ote,1764874800000,true,false,0.3819554398163199,0.2584737432322891
TON/USDT,1h,ote,1766174400000,true,false,-1.0106504656088886,0.2638717928368739
TON/USDT,1h,ote,1766664000000,true,false,1.406467684478375,0.2492857506361334
TON/USDT,1h,ote,1767038400000,false,false,0.3854836587800323,0.2617305607372546
TON/USDT,1h,ote,1766988000000,false,false,-1.0444542489753899,-1.0444542489753899
TON/USDT,1h,deep,1766998800000,false,false,-1.0907283761640223,-1.0907283761640223
TON/USDT,1h,ote,1767621600000,true,false,0.3417682240629448,0.2213778517676361
TON/USDT,1h,deep,1767718800000,true,false,1.2331257175745383,1.513837150495708
TON/USDT,1h,ote,1768413600000,true,false,0.3249564228843502,0.20585926606431718
TON/USDT,1h,deep,1768413600000,true,false,1.1985338963012986,1.4819062385511748
TON/USDT,1h,ote,1768348800000,true,false,-1.0344017246253887,0.24204130619168934
TON/USDT,1h,deep,1768413600000,true,false,-1.070044386271088,1.5563541012216473
TON/USDT,1h,ote,1768672800000,true,false,1.403685300290728,0.24534560563423946
TON/USDT,1h,ote,1769036400000,true,false,-1.0360618886061634,0.24061830849388133
TON/USDT,1h,deep,1769094000000,true,false,-1.073460325770797,-1.073460325770797
TON/USDT,1h,ote,1772463600000,true,false,-1.0310764739693956,0.24636378567072542
TON/USDT,1h,ote,1772805600000,false,false,0.38331234136081127,0.259726267734897
TON/USDT,1h,ote,1772762400000,false,false,0.3851327038971474,0.2614066023838215
TON/USDT,1h,ote,1776182400000,true,false,1.4201626755538588,0.262980741711619
TON/USDT,1h,ote,1775962800000,true,false,1.4218111278856314,0.2646291940433923
TON/USDT,1h,ote,1776729600000,true,false,0.37438676844783586,0.25139312977099065
TON/USDT,1h,ote,1776715200000,true,false,-1.0116004489392392,0.2630575214108601
TON/USDT,1h,ote,1777053600000,false,false,0.3615016024770037,0.2394991304132988
TON/USDT,1h,ote,1777330800000,true,false,0.31725476392423113,0.19865589482612808
TON/USDT,1h,deep,1777435200000,true,false,-1.1792069226294368,-1.1792069226294368
TON/USDT,1h,ote,1777474800000,true,false,0.3265033277155409,0.2072871782161818
TON/USDT,1h,deep,1777485600000,true,false,3.8658521520364633,1.484844298633313
TON/USDT,1h,ote,1777888800000,false,false,1.4092446705704025,0.25206273672816176
TON/USDT,1h,ote,1779112800000,true,false,0.36790350559410645,0.24550272702716858
TON/USDT,1h,deep,1779116400000,true,false,1.286901453918763,1.5634762917365295
TON/USDT,1h,ote,1779721200000,false,false,-1.015185705248403,-1.015185705248403
TON/USDT,1h,deep,1779724800000,false,false,-1.0319862940451434,-1.0319862940451434
TON/USDT,1h,ote,1780358400000,true,false,-1.007028481906608,-1.007028481906608
TON/USDT,1h,deep,1780516800000,true,false,-1.0137214313575758,-1.0137214313575758
TON/USDT,1h,ote,1781514000000,true,false,0.37302088182538734,0.2502264589329668
TON/USDT,1h,deep,1781575200000,true,false,-1.0503957342717365,-1.0503957342717365
NEAR/USDT,15m,ote,1766113200000,true,false,-1.0778874007248052,0.20624013416608444
NEAR/USDT,15m,deep,1766113200000,true,false,-1.161000777407585,1.481209281294636
NEAR/USDT,15m,ote,1766293200000,true,true,0.33756414637101634,0.2174030170846961
NEAR/USDT,15m,deep,1766305800000,true,true,1.2222545001246643,1.5041779356768992
NEAR/USDT,15m,ote,1766430900000,true,false,-1.0276587574215437,-1.0276587574215437
NEAR/USDT,15m,deep,1766457000000,true,false,-1.0561701134380452,-1.0561701134380452
NEAR/USDT,15m,ote,1766502900000,true,false,-1.1153858502046685,0.17409860604049596
NEAR/USDT,15m,deep,1766503800000,true,false,-1.2381572729342145,-1.2381572729342145
NEAR/USDT,15m,ote,1767402900000,false,false,0.2417231834888283,0.1290285835453746
NEAR/USDT,15m,deep,1767423600000,false,false,-1.341334089586964,1.323820069807995
NEAR/USDT,15m,ote,1767530700000,true,false,1.365179879600323,0.2079979457580848
NEAR/USDT,15m,deep,1767553200000,true,false,3.8673146213765737,1.486306767973438
NEAR/USDT,15m,ote,1767729600000,true,false,0.3642511393201261,0.24203716442233614
NEAR/USDT,15m,deep,1767734100000,true,false,1.2771654332607862,1.554864950879471
NEAR/USDT,15m,ote,1767982500000,true,false,0.34811107308940975,0.22723278933052776
NEAR/USDT,15m,deep,1767986100000,true,false,1.2461767105975747,1.5258842209785108
NEAR/USDT,15m,ote,1768777200000,true,false,0.2837076335877829,0.1677834605597952
NEAR/USDT,15m,deep,1768778100000,true,false,-1.2483020942408392,-1.2483020942408392
NEAR/USDT,15m,ote,1769994000000,true,false,-1.039045575879783,0.2380608622593492
NEAR/USDT,15m,deep,1770002100000,true,false,-1.0795995357107577,-1.0795995357107577
NEAR/USDT,15m,ote,1770147000000,true,false,-1.0532249363867683,0.22737938931297294
NEAR/USDT,15m,deep,1770150600000,true,false,-1.1102554973821992,-1.1102554973821992
NEAR/USDT,15m,ote,1770145200000,true,false,1.4124551349649817,0.25411544030849237
NEAR/USDT,15m,deep,1770150600000,true,false,3.963107162519575,1.5797171101635499
NEAR/USDT,15m,ote,1770591600000,true,false,0.32980636132315366,0.2102419847328184
NEAR/USDT,15m,ote,1770818400000,true,false,0.3343229007633591,0.21441109806224368
NEAR/USDT,15m,deep,1770819300000,true,false,3.881411840515484,1.4980217881594737
NEAR/USDT,15m,ote,1771245900000,true,false,1.3703063047780684,0.2119666101215741
NEAR/USDT,15m,ote,1771247700000,true,false,-1.0562941090292235,0.22327640527411124
NEAR/USDT,15m,deep,1771249500000,true,false,-1.1150899730287174,-1.1150899730287174
NEAR/USDT,15m,ote,1771828200000,false,false,-1.0166117271550377,0.2587621400830329
NEAR/USDT,15m,ote,1771956000000,true,true,0.33719250777495313,0.2171541136556436
NEAR/USDT,15m,deep,1771974000000,true,true,3.8861542757416947,1.5051464223385602
NEAR/USDT,15m,ote,1771992000000,true,false,1.393541185023627,0.23635925118138817
NEAR/USDT,15m,ote,1772123400000,true,false,1.4203462165435206,0.2631642827012822
NEAR/USDT,15m,ote,1772121600000,false,false,1.4242936386768443,0.26711170483460545
NEAR/USDT,15m,ote,1772105400000,false,false,1.424518155964676,0.2673362221224365
NEAR/USDT,15m,ote,1772354700000,false,false,-1.0369277353689568,-1.0369277353689568
NEAR/USDT,15m,deep,1772358300000,false,false,-1.0752418848167535,-1.0752418848167535
NEAR/USDT,15m,ote,1772516700000,true,false,-1.0312082534090168,-1.0312082534090168
NEAR/USDT,15m,deep,1772516700000,true,false,-1.0634735266478723,-1.0634735266478723
NEAR/USDT,15m,ote,1772960400000,true,false,-1.0911787107718405,0.19484758269720265
NEAR/USDT,15m,deep,1772963100000,true,false,-1.188348865619545,-1.188348865619545
NEAR/USDT,15m,ote,1772969400000,false,false,-1.042365419348401,0.2352152821433949
NEAR/USDT,15m,deep,1772982900000,false,false,-1.086430417821579,-1.086430417821579
NEAR/USDT,15m,ote,1773171900000,true,false,1.4119299527444569,0.25474801890221754
NEAR/USDT,15m,ote,1773556200000,true,true,0.34433334545013905,0.22374565612504504
NEAR/USDT,15m,ote,1773549000000,true,true,1.393943546547341,0.23676161270510004
NEAR/USDT,15m,ote,1773837000000,true,false,-1.015615866371173,-1.015615866371173
NEAR/USDT,15m,ote,1773716400000,true,false,-1.0123178858669941,-1.0123178858669941
NEAR/USDT,15m,ote,1774044000000,false,false,1.3845775156141635,0.22623782095767128
NEAR/USDT,15m,ote,1774646100000,true,false,0.2752262086514009,0.15986030534351992
NEAR/USDT,15m,deep,1774704600000,true,false,1.0939884816754128,1.3857785340314568
NEAR/USDT,15m,ote,1774920600000,true,true,0.3406042529989079,0.22020926935659807
NEAR/USDT,15m,ote,1775081700000,true,false,-1.048750180484052,0.2297426297414014
NEAR/USDT,15m,deep,1775092500000,true,false,-1.0995676488493848,-1.0995676488493848
NEAR/USDT,15m,ote,1775485800000,false,false,-1.0341860050890586,-1.0341860050890586
NEAR/USDT,15m,ote,1775689200000,true,false,0.38103515085423484,0.2576242457288255
NEAR/USDT,15m,ote,1775834100000,true,false,-1.075954452926209,0.20642468193384214
NEAR/USDT,15m,deep,1775841300000,true,false,-1.1555429319371726,-1.1555429319371726
NEAR/USDT,15m,ote,1775958300000,true,false,1.4218425630349305,0.26466062919269073
NEAR/USDT,15m,deep,1775957400000,true,false,-1.0656424083769631,-1.0656424083769631
NEAR/USDT,15m,ote,1776408300000,true,true,1.343940458015262,0.18560076335877532
NEAR/USDT,15m,deep,1776420000000,true,true,3.822131937172832,1.4387418848167812
NEAR/USDT,15m,ote,1776425400000,true,true,-1.0630659033078882,0.2189442748091648
NEAR/USDT,15m,deep,1776431700000,true,true,-1.1305041884816758,-1.1305041884816758
NEAR/USDT,15m,ote,1777431600000,true,false,0.3745213226411686,0.25151733364176004
NEAR/USDT,15m,ote,1777461300000,true,false,-1.074618575063613,0.20756972010177926
NEAR/USDT,15m,deep,1777469400000,true,false,-1.1527942408376963,-1.1527942408376963
NEAR/USDT,15m,ote,1777509000000,true,false,1.3891300514098772,0.23079035675338733
NEAR/USDT,15m,ote,1777662900000,true,false,0.3257266327396123,0.20647608142494084
NEAR/USDT,15m,ote,1778180400000,false,false,1.4211279449184262,0.2639460110761864
NEAR/USDT,15m,ote,1778246100000,false,false,0.3690758633224279,0.24658490339177358
NEAR/USDT,15m,ote,1778261400000,true,false,0.3757770032953744,0.2527705710591088
NEAR/USDT,15m,ote,1779216300000,true,false,-1.0330476938375597,-1.0330476938375597
NEAR/USDT,15m,deep,1779226200000,true,false,-1.067258343864717,-1.067258343864717
NEAR/USDT,15m,ote,1779315300000,false,false,0.34558919731667886,0.2249049040018514
NEAR/USDT,15m,ote,1779580800000,true,false,0.3657283843225444,0.24349492277649584
NEAR/USDT,15m,deep,1779584400000,true,false,1.2824259426113027,1.5593450505296402
NEAR/USDT,15m,ote,1779684300000,true,false,-1.0544711920636454,0.2263111701613693
NEAR/USDT,15m,deep,1779698700000,true,false,-1.1128197826231019,-1.1128197826231019
NEAR/USDT,15m,ote,1779798600000,true,false,0.35963953122737197,0.2378744429963373
NEAR/USDT,15m,deep,1779812100000,true,false,-1.0800470395436939,-1.0800470395436939
NEAR/USDT,15m,ote,1780091100000,true,false,-1.0247564037319763,0.2503087241003275
NEAR/USDT,15m,ote,1780261200000,true,false,-1.0357288084965153,-1.0357288084965153
NEAR/USDT,15m,deep,1780263000000,true,false,-1.0742556111996358,-1.0742556111996358
NEAR/USDT,15m,ote,1780274700000,true,false,0.36877975334781926,0.24631157110751972
NEAR/USDT,15m,deep,1780278300000,true,false,3.946148415943733,1.5651405625405996
NEAR/USDT,15m,ote,1780412400000,false,false,0.38681082838563774,0.2629556403731976
NEAR/USDT,15m,ote,1780375500000,false,false,-1.0342410118245773,0.24217906002095746
NEAR/USDT,15m,deep,1780376400000,false,false,-1.069713704958423,1.556637542346784
NEAR/USDT,15m,ote,1780421400000,true,false,0.3739204273714751,0.25096266108512016
NEAR/USDT,15m,deep,1780433100000,true,false,-1.0536432978663515,-1.0536432978663515
NEAR/USDT,15m,ote,1780486200000,false,false,0.3527671472999743,0.23153070398643244
NEAR/USDT,15m,deep,1780500600000,false,false,3.9157354275741554,1.5347275741710207
NEAR/USDT,15m,ote,1780500600000,false,false,-1.0058165222340238,0.26654290824142957
NEAR/USDT,15m,ote,1780512300000,true,true,1.414496296296298,0.25615660163980875
NEAR/USDT,15m,ote,1780858800000,true,false,0.3816854564978863,0.25822452786142763
NEAR/USDT,15m,ote,1780896600000,true,false,0.38514539864291764,0.2614183206106867
NEAR/USDT,15m,ote,1780938000000,true,false,-1.037248919822382,0.23960085316569696
NEAR/USDT,15m,deep,1780956000000,true,false,-1.0759027512575712,-1.0759027512575712
NEAR/USDT,15m,ote,1781044200000,true,false,-1.0219902260140696,0.2526797335728172
NEAR/USDT,15m,deep,1781066700000,true,false,-1.044506590699107,-1.044506590699107
NEAR/USDT,15m,ote,1781577000000,false,false,-1.0052977263990335,0.2669875903857069
NEAR/USDT,15m,ote,1781788500000,true,false,1.3993886586695754,0.24104896401308576
NEAR/USDT,15m,ote,1781966700000,true,false,-1.0558844304310948,0.22509982298926517
NEAR/USDT,15m,deep,1781966700000,true,false,-1.1157276500493205,1.5200148190302636
NEAR/USDT,15m,ote,1782445500000,true,false,0.36729848839845813,0.24485010203310448
NEAR/USDT,15m,deep,1782456300000,true,false,1.2834356331968315,1.5606528277435137
NEAR/USDT,15m,ote,1782709200000,true,false,0.3320703643549378,0.21242598126793666
NEAR/USDT,15m,deep,1782742500000,true,false,3.876425710148169,1.4954178567450198
NEAR/USDT,15m,ote,1782765000000,true,false,-1.0503535525543162,0.22836831082403838
NEAR/USDT,15m,deep,1782779400000,true,false,-1.1028667337897708,-1.1028667337897708
NEAR/USDT,15m,ote,1783263600000,true,false,-1.0442910470266706,0.23503700876448985
NEAR/USDT,15m,deep,1783285200000,true,false,-1.091873201473725,-1.091873201473725
NEAR/USDT,15m,ote,1783394100000,true,false,0.35790740872240917,0.2362755606840622
NEAR/USDT,15m,deep,1783400400000,true,false,1.2663335687325024,1.5444905515645975
NEAR/USDT,15m,ote,1783526400000,false,false,-1.0954832061068704,0.19115801526717602
NEAR/USDT,15m,deep,1783528200000,false,false,-1.1972057591623053,1.4501764397905914
NEAR/USDT,15m,ote,1783858500000,true,true,-1.117102930595771,0.17262682284811517
NEAR/USDT,15m,ote,1783819800000,true,true,-1.0678394402035625,0.21485267175572406
NEAR/USDT,15m,ote,1783893600000,true,false,0.24801079607415633,0.1348325336241373
NEAR/USDT,15m,ote,1783890900000,true,false,0.347535400763357,0.22670139949109325
NEAR/USDT,15m,ote,1783920600000,true,false,-1.0486129770992367,0.2313324972737192
NEAR/USDT,15m,deep,1783926900000,true,false,-1.1007659685863875,-1.1007659685863875
NEAR/USDT,30m,ote,1748467800000,true,true,-1.045387786259542,0.23409694656488506
NEAR/USDT,30m,deep,1748475000000,true,true,-1.0941298429319368,-1.0941298429319368
NEAR/USDT,30m,ote,1748525400000,true,false,-1.0303934152547634,-1.0303934152547634
NEAR/USDT,30m,deep,1748545200000,true,false,-1.0617969224875492,-1.0617969224875492
NEAR/USDT,30m,ote,1749126600000,false,false,0.35002958593569544,0.22890957668286208
NEAR/USDT,30m,ote,1749664800000,true,false,-1.0383865988125531,-1.0383865988125531
NEAR/USDT,30m,deep,1749677400000,true,false,-1.0782436300174527,-1.0782436300174527
NEAR/USDT,30m,ote,1750118400000,true,true,-1.0329706181709326,0.2432679688669336
NEAR/USDT,30m,deep,1750156200000,true,true,-1.067099753618725,-1.067099753618725
NEAR/USDT,30m,ote,1750330800000,true,false,-1.0339164225293997,0.24245727941682477
NEAR/USDT,30m,ote,1750656600000,false,false,-1.0330414182149885,0.24467954774592973
NEAR/USDT,30m,deep,1750685400000,false,false,-1.068726059468537,1.5603018966709514
NEAR/USDT,30m,ote,1752053400000,true,false,0.3292001156604149,0.2097765209345308
NEAR/USDT,30m,ote,1752339600000,false,false,-1.0426418150975405,0.23645063613231873
NEAR/USDT,30m,deep,1752386400000,false,false,-1.0884797556719026,-1.0884797556719026
NEAR/USDT,30m,ote,1752507000000,false,false,1.412406119919095,0.25522418607685643
NEAR/USDT,30m,deep,1752548400000,false,false,3.964486937844006,1.5834790844408637
NEAR/USDT,30m,ote,1752633000000,true,false,1.4098414500129046,0.252659516170667
NEAR/USDT,30m,ote,1752723000000,true,false,0.38312288028108005,0.2595513805843759
NEAR/USDT,30m,ote,1752753600000,true,false,0.3640467829880034,0.24194267539076658
NEAR/USDT,30m,deep,1752782400000,true,false,3.9371590127150373,1.556151159311896
NEAR/USDT,30m,ote,1752870600000,true,false,-1.0033628350049064,0.2686460687235297
NEAR/USDT,30m,ote,1753167600000,true,false,1.405927539635936,0.24758784497944797
NEAR/USDT,30m,deep,1753225200000,true,false,3.9496760370519564,1.5662859846959343
NEAR/USDT,30m,ote,1753369200000,true,false,0.3840380707321951,0.26030202418732334
NEAR/USDT,30m,ote,1753367400000,false,false,0.3871230063641315,0.2631496570783408
NEAR/USDT,30m,ote,1753925400000,true,false,0.386449968193385,0.26252839107457515
NEAR/USDT,30m,ote,1754269200000,true,false,-1.0065013163874983,0.2674282064552085
NEAR/USDT,30m,ote,1754838000000,true,false,0.35325298679268197,0.23188502362777372
NEAR/USDT,30m,ote,1754897400000,true,true,-1.0481743657571865,-1.0481743657571865
NEAR/USDT,30m,deep,1754906400000,true,true,-1.098382857290965,-1.098382857290965
NEAR/USDT,30m,ote,1755001800000,true,false,-1.0196592753667264,-1.0196592753667264
NEAR/USDT,30m,ote,1755743400000,true,false,-1.0325103854490625,0.243662454057112
NEAR/USDT,30m,deep,1755779400000,true,false,-1.0661527826255577,-1.0661527826255577
NEAR/USDT,30m,ote,1756470600000,true,false,0.34140632006052046,0.22094963895193348
NEAR/USDT,30m,ote,1756769400000,false,false,-1.0237148285605837,-1.0237148285605837
NEAR/USDT,30m,deep,1756821600000,false,false,-1.049535746724133,-1.049535746724133
NEAR/USDT,30m,ote,1756962000000,true,false,1.4084787423987577,0.25129680855651937
NEAR/USDT,30m,ote,1757822400000,true,true,-1.0492641584878226,0.2293020771667448
NEAR/USDT,30m,ote,1757820600000,true,true,-1.0267309608085633,-1.0267309608085633
NEAR/USDT,30m,ote,1757914200000,true,false,1.3624748091603032,0.20413511450381702
