ladder,symbol,timeframe,scenario,entryAt,direction,netR
t100-161-241,TON/USDT,30m,deep,1750118400000,long,-1.2569827225130898
t100-only,TON/USDT,30m,deep,1750118400000,long,-1.2569827225130898
canon,TON/USDT,30m,ote,1750113000000,long,-1.0409358643868953
t100-241,TON/USDT,30m,ote,1750113000000,long,0.09740237529032261
t100-141-241,TON/USDT,30m,ote,1750113000000,long,0.051056295397916646
t100-161-241,TON/USDT,30m,ote,1750113000000,long,0.051056295397916646
t100-only,TON/USDT,30m,ote,1750113000000,long,0.23644061496754054
canon,TON/USDT,30m,deep,1750118400000,long,-1.0834889775081142
t100-241,TON/USDT,30m,deep,1750118400000,long,-1.0834889775081142
t100-141-241,TON/USDT,30m,deep,1750118400000,long,-1.0834889775081142
t100-161-241,TON/USDT,30m,deep,1750118400000,long,-1.0834889775081142
t100-only,TON/USDT,30m,deep,1750118400000,long,-1.0834889775081142
canon,TON/USDT,30m,ote,1750278600000,short,1.3972821492360756
t100-241,TON/USDT,30m,ote,1750278600000,short,0.09995388050192869
t100-141-241,TON/USDT,30m,ote,1750278600000,short,0.053624355809376675
t100-161-241,TON/USDT,30m,ote,1750278600000,short,0.053624355809376675
t100-only,TON/USDT,30m,ote,1750278600000,short,0.23894245457958468
canon,TON/USDT,30m,ote,1750906800000,short,0.31930934792805765
t100-241,TON/USDT,30m,ote,1750906800000,short,0.058364691439507524
t100-141-241,TON/USDT,30m,ote,1750906800000,short,0.01096877728381596
t100-161-241,TON/USDT,30m,ote,1750906800000,short,0.01096877728381596
t100-only,TON/USDT,30m,ote,1750906800000,short,0.20055243390658214
canon,TON/USDT,30m,ote,1751250600000,long,0.3572333518849968
t100-241,TON/USDT,30m,ote,1751250600000,long,0.09654950964581038
t100-141-241,TON/USDT,30m,ote,1751250600000,long,0.31670668604753277
t100-161-241,TON/USDT,30m,ote,1751250600000,long,0.05018156140354546
t100-only,TON/USDT,30m,ote,1751250600000,long,0.23565335437260515
canon,TON/USDT,30m,ote,1753113600000,long,0.3676188401756836
t100-241,TON/USDT,30m,ote,1753113600000,long,0.10693499793649824
t100-141-241,TON/USDT,30m,ote,1753113600000,long,0.0608333442657895
t100-161-241,TON/USDT,30m,ote,1753113600000,long,0.0608333442657895
t100-only,TON/USDT,30m,ote,1753113600000,long,0.2452399589486245
canon,TON/USDT,30m,deep,1753171200000,long,3.9439434757424507
t100-241,TON/USDT,30m,deep,1753171200000,long,3.4075625856900964
t100-141-241,TON/USDT,30m,deep,1753171200000,long,3.1502741912747387
t100-161-241,TON/USDT,30m,deep,1753171200000,long,3.3247070010478628
t100-only,TON/USDT,30m,deep,1753171200000,long,1.5629356223393143
canon,TON/USDT,30m,ote,1753126200000,long,0.38316188807271945
t100-241,TON/USDT,30m,ote,1753126200000,long,0.12247804583353372
t100-141-241,TON/USDT,30m,ote,1753126200000,long,0.0767749318524922
t100-161-241,TON/USDT,30m,ote,1753126200000,long,0.0767749318524922
t100-only,TON/USDT,30m,ote,1753126200000,long,0.25958738777665824
canon,TON/USDT,30m,ote,1753371000000,short,0.3830763049175611
t100-241,TON/USDT,30m,ote,1753371000000,short,0.1221316484290115
t100-141-241,TON/USDT,30m,ote,1753371000000,short,0.07637078445253859
t100-161-241,TON/USDT,30m,ote,1753371000000,short,0.07637078445253859
t100-only,TON/USDT,30m,ote,1753371000000,short,0.25941424035843025
canon,TON/USDT,30m,ote,1754114400000,long,-1.0180097480161987
t100-241,TON/USDT,30m,ote,1754114400000,long,0.11869091192025477
t100-141-241,TON/USDT,30m,ote,1754114400000,long,0.07289069194143698
t100-161-241,TON/USDT,30m,ote,1754114400000,long,0.07289069194143698
t100-only,TON/USDT,30m,ote,1754114400000,long,0.2560915718567082
canon,TON/USDT,30m,deep,1754179200000,long,-1.0363163925150054
t100-241,TON/USDT,30m,deep,1754179200000,long,0.7741237088202076
t100-141-241,TON/USDT,30m,deep,1754179200000,long,0.5037436750418032
t100-161-241,TON/USDT,30m,deep,1754179200000,long,0.5037436750418032
t100-only,TON/USDT,30m,deep,1754179200000,long,1.5852638101554208
canon,TON/USDT,30m,ote,1755601200000,short,1.41494774101991
t100-241,TON/USDT,30m,ote,1755601200000,short,0.11909160493441821
t100-141-241,TON/USDT,30m,ote,1755601200000,short,0.07325279112475054
t100-161-241,TON/USDT,30m,ote,1755601200000,short,0.07325279112475054
t100-only,TON/USDT,30m,ote,1755601200000,short,0.2566080463634212
canon,TON/USDT,30m,ote,1756387800000,long,-1.0585359814499036
t100-241,TON/USDT,30m,ote,1756387800000,long,0.08105940944609993
t100-141-241,TON/USDT,30m,ote,1756387800000,long,0.03429427914743212
t100-161-241,TON/USDT,30m,ote,1756387800000,long,0.03429427914743212
t100-only,TON/USDT,30m,ote,1756387800000,long,0.22135480034210336
canon,TON/USDT,30m,deep,1756396800000,long,-1.1197028309414245
t100-241,TON/USDT,30m,deep,1756396800000,long,-1.1197028309414245
t100-141-241,TON/USDT,30m,deep,1756396800000,long,-1.1197028309414245
t100-161-241,TON/USDT,30m,deep,1756396800000,long,-1.1197028309414245
t100-only,TON/USDT,30m,deep,1756396800000,long,-1.1197028309414245
canon,TON/USDT,30m,ote,1756600200000,short,0.3136126007379958
t100-241,TON/USDT,30m,ote,1756600200000,short,0.05266794424944743
t100-141-241,TON/USDT,30m,ote,1756600200000,short,0.005125959652985235
t100-161-241,TON/USDT,30m,ote,1756600200000,short,0.005125959652985235
t100-only,TON/USDT,30m,ote,1756600200000,short,0.19529389803883399
canon,TON/USDT,30m,ote,1757593800000,long,0.3579929217702994
t100-241,TON/USDT,30m,ote,1757593800000,long,0.09730907953111353
t100-141-241,TON/USDT,30m,ote,1757593800000,long,0.05096060743975406
t100-161-241,TON/USDT,30m,ote,1757593800000,long,0.05096060743975406
t100-only,TON/USDT,30m,ote,1757593800000,long,0.23635449580519197
canon,TON/USDT,30m,ote,1757907000000,short,1.345969647589277
t100-241,TON/USDT,30m,ote,1757907000000,short,0.04436533705124418
t100-141-241,TON/USDT,30m,ote,1757907000000,short,-0.003389534909272879
t100-161-241,TON/USDT,30m,ote,1757907000000,short,-0.003389534909272879
t100-only,TON/USDT,30m,ote,1757907000000,short,0.18762995293279539
canon,TON/USDT,30m,ote,1757885400000,short,1.3760218601307657
t100-241,TON/USDT,30m,ote,1757885400000,short,0.07692190063784406
t100-141-241,TON/USDT,30m,ote,1757885400000,short,0.030001812359033563
t100-161-241,TON/USDT,30m,ote,1757885400000,short,0.030001812359033563
t100-only,TON/USDT,30m,ote,1757885400000,short,0.21768216547427557
canon,TON/USDT,30m,ote,1758148200000,short,1.4031417343934565
t100-241,TON/USDT,30m,ote,1758148200000,short,1.1421970779049064
t100-141-241,TON/USDT,30m,ote,1758148200000,short,1.0170285028412933
t100-161-241,TON/USDT,30m,ote,1758148200000,short,1.1018885537318786
t100-only,TON/USDT,30m,ote,1758148200000,short,0.2448020397369674
canon,TON/USDT,30m,ote,1758488400000,short,1.3989872588105645
t100-241,TON/USDT,30m,ote,1758488400000,short,1.1380426023220143
t100-141-241,TON/USDT,30m,ote,1758488400000,short,1.012874027258401
t100-161-241,TON/USDT,30m,ote,1758488400000,short,1.0977340781489855
t100-only,TON/USDT,30m,ote,1758488400000,short,0.24064756415407393
canon,TON/USDT,30m,ote,1759260600000,short,-1.0735590128471493
t100-241,TON/USDT,30m,ote,1759260600000,short,0.06854558403560673
t100-141-241,TON/USDT,30m,ote,1759260600000,short,0.021410718408021376
t100-161-241,TON/USDT,30m,ote,1759260600000,short,0.021410718408021376
t100-only,TON/USDT,30m,ote,1759260600000,short,0.2099501809183627
canon,TON/USDT,30m,deep,1759264200000,short,-1.1520947227692648
t100-241,TON/USDT,30m,deep,1759264200000,short,0.6687241598219518
t100-141-241,TON/USDT,30m,deep,1759264200000,short,0.39535119895821297
t100-161-241,TON/USDT,30m,deep,1759264200000,short,0.39535119895821297
t100-only,TON/USDT,30m,deep,1759264200000,short,1.4888430424131682
canon,TON/USDT,30m,ote,1759258800000,short,-1.0354696527081595
t100-241,TON/USDT,30m,ote,1759258800000,short,-1.0354696527081595
t100-141-241,TON/USDT,30m,ote,1759258800000,short,-1.0354696527081595
t100-161-241,TON/USDT,30m,ote,1759258800000,short,-1.0354696527081595
t100-only,TON/USDT,30m,ote,1759258800000,short,-1.0354696527081595
canon,TON/USDT,30m,deep,1759269600000,short,-1.073722374420454
t100-241,TON/USDT,30m,deep,1759269600000,short,-1.073722374420454
t100-141-241,TON/USDT,30m,deep,1759269600000,short,-1.073722374420454
t100-161-241,TON/USDT,30m,deep,1759269600000,short,-1.073722374420454
t100-only,TON/USDT,30m,deep,1759269600000,short,-1.073722374420454
canon,TON/USDT,30m,ote,1759451400000,long,0.31150285956621776
t100-241,TON/USDT,30m,ote,1759451400000,long,0.05081901732703286
t100-141-241,TON/USDT,30m,ote,1759451400000,long,0.0032784923586453123
t100-161-241,TON/USDT,30m,ote,1759451400000,long,0.0032784923586453123
t100-only,TON/USDT,30m,ote,1759451400000,long,0.19344059223219545
canon,TON/USDT,30m,deep,1759455000000,long,1.1708519571179294
t100-241,TON/USDT,30m,deep,1759455000000,long,0.6344710670655734
t100-141-241,TON/USDT,30m,deep,1759455000000,long,1.2660191978469515
t100-161-241,TON/USDT,30m,deep,1759455000000,long,1.440452007620076
t100-only,TON/USDT,30m,deep,1759455000000,long,1.4563536793049956
canon,TON/USDT,30m,ote,1759455000000,long,-1.020355438648632
t100-241,TON/USDT,30m,ote,1759455000000,long,0.11651277061870885
t100-141-241,TON/USDT,30m,ote,1759455000000,long,0.07065670086292855
t100-161-241,TON/USDT,30m,ote,1759455000000,long,0.07065670086292855
t100-only,TON/USDT,30m,ote,1759455000000,long,0.2540809798860498
canon,TON/USDT,30m,ote,1759791600000,long,-1.0573774969285146
t100-241,TON/USDT,30m,ote,1759791600000,long,-1.0573774969285146
t100-141-241,TON/USDT,30m,ote,1759791600000,long,-1.0573774969285146
t100-161-241,TON/USDT,30m,ote,1759791600000,long,-1.0573774969285146
t100-only,TON/USDT,30m,ote,1759791600000,long,-1.0573774969285146
canon,TON/USDT,30m,deep,1759834800000,long,-1.1173191428947962
t100-241,TON/USDT,30m,deep,1759834800000,long,-1.1173191428947962
t100-141-241,TON/USDT,30m,deep,1759834800000,long,-1.1173191428947962
t100-161-241,TON/USDT,30m,deep,1759834800000,long,-1.1173191428947962
t100-only,TON/USDT,30m,deep,1759834800000,long,-1.1173191428947962
canon,TON/USDT,30m,ote,1760976000000,long,0.33858329790317554
t100-241,TON/USDT,30m,ote,1760976000000,long,0.07789945566399181
t100-141-241,TON/USDT,30m,ote,1760976000000,long,0.031053300909373055
t100-161-241,TON/USDT,30m,ote,1760976000000,long,0.031053300909373055
t100-only,TON/USDT,30m,ote,1760976000000,long,0.21843791992784806
canon,TON/USDT,30m,deep,1761019200000,long,1.2265724401882097
t100-241,TON/USDT,30m,deep,1761019200000,long,0.6901915501358576
t100-141-241,TON/USDT,30m,deep,1761019200000,long,1.3203109505820947
t100-161-241,TON/USDT,30m,deep,1761019200000,long,1.494743760355221
t100-only,TON/USDT,30m,deep,1761019200000,long,1.5077879713698656
canon,TON/USDT,30m,ote,1761046200000,short,-1.0840204514522112
t100-241,TON/USDT,30m,ote,1761046200000,short,0.05883139104519502
t100-141-241,TON/USDT,30m,ote,1761046200000,short,0.011447443546059626
t100-161-241,TON/USDT,30m,ote,1761046200000,short,0.011447443546059626
t100-only,TON/USDT,30m,ote,1761046200000,short,0.20098323354260117
canon,TON/USDT,30m,deep,1761053400000,short,-1.173620091207953
t100-241,TON/USDT,30m,deep,1761053400000,short,-1.173620091207953
t100-141-241,TON/USDT,30m,deep,1761053400000,short,-1.173620091207953
t100-161-241,TON/USDT,30m,deep,1761053400000,short,-1.173620091207953
t100-only,TON/USDT,30m,deep,1761053400000,short,-1.173620091207953
canon,TON/USDT,30m,ote,1761066000000,long,-1.0135901169459063
t100-241,TON/USDT,30m,ote,1761066000000,long,0.12279485505695527
t100-141-241,TON/USDT,30m,ote,1761066000000,long,0.07709986438933474
t100-161-241,TON/USDT,30m,ote,1761066000000,long,0.07709986438933474
t100-only,TON/USDT,30m,ote,1761066000000,long,0.25987982705981694
canon,TON/USDT,30m,deep,1761066000000,long,-1.073312712859799
t100-241,TON/USDT,30m,deep,1761066000000,long,-1.073312712859799
t100-141-241,TON/USDT,30m,deep,1761066000000,long,-1.073312712859799
t100-161-241,TON/USDT,30m,deep,1761066000000,long,-1.073312712859799
t100-only,TON/USDT,30m,deep,1761066000000,long,-1.073312712859799
canon,TON/USDT,30m,ote,1761874200000,short,-1.0206887662187454
t100-241,TON/USDT,30m,ote,1761874200000,short,-1.0206887662187454
t100-141-241,TON/USDT,30m,ote,1761874200000,short,-1.0206887662187454
t100-161-241,TON/USDT,30m,ote,1761874200000,short,-1.0206887662187454
t100-only,TON/USDT,30m,ote,1761874200000,short,-1.0206887662187454
canon,TON/USDT,30m,deep,1761912000000,short,-1.04330934619878
t100-241,TON/USDT,30m,deep,1761912000000,short,-1.04330934619878
t100-141-241,TON/USDT,30m,deep,1761912000000,short,-1.04330934619878
t100-161-241,TON/USDT,30m,deep,1761912000000,short,-1.04330934619878
t100-only,TON/USDT,30m,deep,1761912000000,short,-1.04330934619878
canon,TON/USDT,30m,ote,1762093800000,long,0.33136710919349566
t100-241,TON/USDT,30m,ote,1762093800000,long,0.07068326695430907
t100-141-241,TON/USDT,30m,ote,1762093800000,long,0.023652081719954296
t100-161-241,TON/USDT,30m,ote,1762093800000,long,0.023652081719954296
t100-only,TON/USDT,30m,ote,1762093800000,long,0.2117768226573734
canon,TON/USDT,30m,ote,1762266600000,short,1.4072472583182787
t100-241,TON/USDT,30m,ote,1762266600000,short,0.11074941534098595
t100-141-241,TON/USDT,30m,ote,1762266600000,short,0.0646966992340511
t100-161-241,TON/USDT,30m,ote,1762266600000,short,0.0646966992340511
t100-only,TON/USDT,30m,ote,1762266600000,short,0.2489075636617905
canon,TON/USDT,30m,ote,1762311600000,short,0.3680019430950731
t100-241,TON/USDT,30m,ote,1762311600000,short,0.10705728660652392
t100-141-241,TON/USDT,30m,ote,1762311600000,short,0.32716777700670896
t100-161-241,TON/USDT,30m,ote,1762311600000,short,0.060909900532038395
t100-only,TON/USDT,30m,ote,1762311600000,short,0.24549944482998054
canon,TON/USDT,30m,ote,1763427600000,short,1.4047384615384648
t100-241,TON/USDT,30m,ote,1763427600000,short,0.10803155216285044
t100-141-241,TON/USDT,30m,ote,1763427600000,short,0.06190914725647585
t100-161-241,TON/USDT,30m,ote,1763427600000,short,0.06190914725647585
t100-only,TON/USDT,30m,ote,1763427600000,short,0.2463987668819742
canon,TON/USDT,30m,deep,1763478000000,short,3.9472293999194497
t100-241,TON/USDT,30m,deep,1763478000000,short,3.4103118606524334
t100-141-241,TON/USDT,30m,deep,1763478000000,short,3.152766049134109
t100-161-241,TON/USDT,30m,deep,1763478000000,short,3.3273733789770406
t100-only,TON/USDT,30m,deep,1763478000000,short,1.5638393475634291
canon,TON/USDT,30m,ote,1763501400000,long,-1.0602808325078181
t100-241,TON/USDT,30m,ote,1763501400000,long,0.07943919060660865
t100-141-241,TON/USDT,30m,ote,1763501400000,long,0.03263251623513304
t100-161-241,TON/USDT,30m,ote,1763501400000,long,0.03263251623513304
t100-only,TON/USDT,30m,ote,1763501400000,long,0.21985921372103545
canon,TON/USDT,30m,deep,1763510400000,long,-1.123293021861636
t100-241,TON/USDT,30m,deep,1763510400000,long,-1.123293021861636
t100-141-241,TON/USDT,30m,deep,1763510400000,long,-1.123293021861636
t100-161-241,TON/USDT,30m,deep,1763510400000,long,-1.123293021861636
t100-only,TON/USDT,30m,deep,1763510400000,long,-1.123293021861636
canon,TON/USDT,30m,ote,1764547200000,long,-1.0537309258171852
t100-241,TON/USDT,30m,ote,1764547200000,long,-1.0537309258171852
t100-141-241,TON/USDT,30m,ote,1764547200000,long,-1.0537309258171852
t100-161-241,TON/USDT,30m,ote,1764547200000,long,-1.0537309258171852
t100-only,TON/USDT,30m,ote,1764547200000,long,-1.0537309258171852
canon,TON/USDT,30m,deep,1764547200000,long,-1.1098159887233179
t100-241,TON/USDT,30m,deep,1764547200000,long,-1.1098159887233179
t100-141-241,TON/USDT,30m,deep,1764547200000,long,-1.1098159887233179
t100-161-241,TON/USDT,30m,deep,1764547200000,long,-1.1098159887233179
t100-only,TON/USDT,30m,deep,1764547200000,long,-1.1098159887233179
canon,TON/USDT,30m,ote,1764684000000,short,-1.0164242536613606
t100-241,TON/USDT,30m,ote,1764684000000,short,-1.0164242536613606
t100-141-241,TON/USDT,30m,ote,1764684000000,short,-1.0164242536613606
t100-161-241,TON/USDT,30m,ote,1764684000000,short,-1.0164242536613606
t100-only,TON/USDT,30m,ote,1764684000000,short,-1.0164242536613606
canon,TON/USDT,30m,ote,1765884600000,short,-1.0131148133992571
t100-241,TON/USDT,30m,ote,1765884600000,short,0.12467234066579357
t100-141-241,TON/USDT,30m,ote,1765884600000,short,0.07897662264410998
t100-161-241,TON/USDT,30m,ote,1765884600000,short,0.07897662264410998
t100-only,TON/USDT,30m,ote,1765884600000,short,0.2617594947308443
canon,TON/USDT,30m,ote,1766176200000,short,-1.0106504656088886
t100-241,TON/USDT,30m,ote,1766176200000,short,0.1269606636139927
t100-141-241,TON/USDT,30m,ote,1766176200000,short,0.08132362053969894
t100-161-241,TON/USDT,30m,ote,1766176200000,short,0.08132362053969894
t100-only,TON/USDT,30m,ote,1766176200000,short,0.2638717928368739
canon,TON/USDT,30m,ote,1766336400000,short,0.32858337454754266
t100-241,TON/USDT,30m,ote,1766336400000,short,0.06763871805899141
t100-141-241,TON/USDT,30m,ote,1766336400000,short,0.020480599457645837
t100-161-241,TON/USDT,30m,ote,1766336400000,short,0.020480599457645837
t100-only,TON/USDT,30m,ote,1766336400000,short,0.2091130738630281
canon,TON/USDT,30m,ote,1766541600000,long,1.3846141885384722
t100-241,TON/USDT,30m,ote,1766541600000,long,0.08764331832973524
t100-141-241,TON/USDT,30m,ote,1766541600000,long,0.04104700620757053
t100-161-241,TON/USDT,30m,ote,1766541600000,long,0.04104700620757053
t100-only,TON/USDT,30m,ote,1766541600000,long,0.2274322546962293
canon,TON/USDT,30m,ote,1766669400000,long,1.3952262239798912
t100-241,TON/USDT,30m,ote,1766669400000,long,1.134542381740706
t100-141-241,TON/USDT,30m,ote,1766669400000,long,1.0094989126991445
t100-161-241,TON/USDT,30m,ote,1766669400000,long,1.0942741459476615
t100-only,TON/USDT,30m,ote,1766669400000,long,0.2380442901376508
canon,TON/USDT,30m,ote,1766665800000,long,1.406467684478375
t100-241,TON/USDT,30m,ote,1766665800000,long,0.11131793893129827
t100-141-241,TON/USDT,30m,ote,1766665800000,long,0.06532866836301986
t100-161-241,TON/USDT,30m,ote,1766665800000,long,0.06532866836301986
t100-only,TON/USDT,30m,ote,1766665800000,long,0.2492857506361334
canon,TON/USDT,30m,ote,1767016800000,short,0.3509383744389286
t100-241,TON/USDT,30m,ote,1767016800000,short,0.08999371795037918
t100-141-241,TON/USDT,30m,ote,1767016800000,short,0.31054173575200356
t100-161-241,TON/USDT,30m,ote,1767016800000,short,0.39540178664258807
t100-only,TON/USDT,30m,ote,1767016800000,short,0.22974845837815353
canon,TON/USDT,30m,deep,1767018600000,short,1.2497731997617687
t100-241,TON/USDT,30m,deep,1767018600000,short,0.7128556604947551
t100-141-241,TON/USDT,30m,deep,1767018600000,short,1.3430420705961748
t100-161-241,TON/USDT,30m,deep,1767018600000,short,1.517649400439105
t100-only,TON/USDT,30m,deep,1767018600000,short,1.529579812264988
canon,TON/USDT,30m,ote,1767094200000,short,-1.0301432366828924
t100-241,TON/USDT,30m,ote,1767094200000,short,-1.0301432366828924
t100-141-241,TON/USDT,30m,ote,1767094200000,short,-1.0301432366828924
t100-161-241,TON/USDT,30m,ote,1767094200000,short,-1.0301432366828924
t100-only,TON/USDT,30m,ote,1767094200000,short,-1.0301432366828924
canon,TON/USDT,30m,deep,1767211200000,short,-1.062762785426056
t100-241,TON/USDT,30m,deep,1767211200000,short,-1.062762785426056
